URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/177.smp/MS_F1_[366.0-366.3].channel/MS_F1_[366.0-366.3].chm
Channel	MS_F1_[366.0-366.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	PS_Dimer_conc
Number	5
Position	3
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:19:27 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500672
Time Max. (min)	6.996815
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	6398.267090
Channel	MS_F1_[366.0-366.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.439150	0.2041	0.000000
5.442552	0.2041	4777.372070
5.445952	0.204	2181.364258
5.449353	0.2041	0.000000
5.452753	0.204	0.000000
5.456155	0.2041	1109.820068
5.459557	0.2041	970.566956
5.462957	0.204	0.000000
5.466358	0.2041	0.000000
5.469758	0.204	2196.871338
5.473160	0.2041	0.000000
5.476562	0.2041	0.000000
5.479962	0.204	0.000000
5.483363	0.2041	299.339539
5.486763	0.204	0.000000
5.490165	0.2041	92.779472
5.493567	0.2041	0.000000
5.496967	0.204	0.000000
5.500368	0.2041	0.000000
5.503770	0.2041	0.000000
5.507170	0.204	0.000000
5.510572	0.2041	0.000000
5.513972	0.204	511.383118
5.517373	0.2041	0.000000
5.520775	0.2041	0.000000
5.524175	0.204	0.000000
5.527577	0.2041	0.000000
5.530977	0.204	0.000000
5.534378	0.2041	0.000000
5.537780	0.2041	0.000000
5.541180	0.204	399.349426
5.544582	0.2041	451.831787
5.547982	0.204	0.000000
5.551383	0.2041	0.000000
5.554785	0.2041	0.000000
5.558185	0.204	329.241852
5.561587	0.2041	0.000000
5.564987	0.204	0.000000
5.568388	0.2041	0.000000
5.571790	0.2041	0.000000
5.575190	0.204	13.492722
5.578592	0.2041	0.000000
5.581993	0.2041	0.000000
5.585393	0.204	2.061115
5.588795	0.2041	0.500651
5.592195	0.204	2272.042236
5.595597	0.2041	0.000000
5.598998	0.2041	0.000000
5.602398	0.204	0.000000
5.605800	0.2041	0.000000
5.609200	0.204	0.000000
5.612602	0.2041	207.212570
5.616003	0.2041	573.222107
5.619403	0.204	0.000000
5.622805	0.2041	1358.786255
5.626205	0.204	2094.043213
5.629607	0.2041	0.000000
5.633008	0.2041	0.000000
5.636408	0.204	0.000000
5.639810	0.2041	0.000000
5.643212	0.2041	0.000000
5.646612	0.204	253.106339
5.650013	0.2041	0.000000
5.653413	0.204	0.000000
5.656815	0.2041	0.000000
5.660217	0.2041	0.000000
5.663617	0.204	0.000000
5.667018	0.2041	800.482849
5.670418	0.204	0.000000
5.673820	0.2041	0.000000
5.677222	0.2041	0.000000
5.680622	0.204	0.000000
5.684023	0.2041	1.553776
5.687423	0.204	301.825500
5.690825	0.2041	0.000000
5.694227	0.2041	0.000000
5.697627	0.204	0.000000
5.701028	0.2041	0.000000
5.704428	0.204	0.000000
5.707830	0.2041	0.000000
5.711232	0.2041	0.000000
5.714632	0.204	0.000000
5.718033	0.2041	0.000000
5.721435	0.2041	0.000000
5.724835	0.204	0.000000
5.728237	0.2041	0.000000
5.731637	0.204	0.000000
5.735038	0.2041	0.000000
5.738440	0.2041	0.000000
5.741840	0.204	719.275024
5.745242	0.2041	0.000000
5.748642	0.204	0.000000
5.752043	0.2041	1345.822876
5.755445	0.2041	1618.546997
5.758845	0.204	1.006671
5.762247	0.2041	0.000000
5.765647	0.204	0.000000
5.769048	0.2041	0.000000
5.772450	0.2041	43.979660
5.775850	0.204	0.000000
5.779252	0.2041	0.000000
5.782653	0.2041	0.000000
5.786053	0.204	0.000000
5.789455	0.2041	1707.638306
5.792855	0.204	0.000000
5.796257	0.2041	0.000000
5.799658	0.2041	0.000000
5.803058	0.204	0.000000
5.806460	0.2041	0.000000
5.809860	0.204	0.000000
5.813262	0.2041	0.000000
5.816663	0.2041	0.000000
5.820063	0.204	0.000000
5.823465	0.2041	0.307473
5.826865	0.204	0.000000
5.830267	0.2041	0.000000
5.833668	0.2041	0.000000
5.837068	0.204	0.000000
5.840470	0.2041	0.060303
5.843872	0.2041	995.871033
5.847272	0.204	2221.654785
5.850673	0.2041	0.000000
5.854073	0.204	0.000000
5.857475	0.2041	2030.404053
5.860877	0.2041	4118.738770
5.864277	0.204	0.000000
5.867678	0.2041	0.000000
5.871078	0.204	710.925354
5.874480	0.2041	0.000000
5.877882	0.2041	0.000000
5.881282	0.204	1545.861084
5.884683	0.2041	0.000000
5.888083	0.204	0.000000
5.891485	0.2041	186.400238
5.894887	0.2041	1747.068481
5.898287	0.204	1862.773926
5.901688	0.2041	0.000000
5.905088	0.204	0.000000
5.908490	0.2041	0.000000
5.911892	0.2041	0.000000
5.915292	0.204	0.000000
5.918693	0.2041	0.000000
5.922095	0.2041	9.010656
5.925495	0.204	0.000000
5.928897	0.2041	0.000000
5.932297	0.204	0.000000
5.935698	0.2041	0.000000
5.939100	0.2041	2540.522949
5.942500	0.204	0.000000
5.945902	0.2041	0.000000
5.949302	0.204	276.630035
5.952703	0.2041	0.000000
5.956105	0.2041	99.119568
5.959505	0.204	0.000000
5.962907	0.2041	12.194135
5.966307	0.204	1406.182739
5.969708	0.2041	0.000000
5.973110	0.2041	0.000000
5.976510	0.204	3687.992676
5.979912	0.2041	4427.525879
5.983313	0.2041	0.000000
5.986713	0.204	0.000000
5.990115	0.2041	0.000000
5.993515	0.204	0.000000
5.996917	0.2041	91.829277
6.000318	0.2041	0.000000
6.003718	0.204	0.000000
6.007120	0.2041	0.000000
6.010520	0.204	0.000000
6.013922	0.2041	0.000000
6.017323	0.2041	1075.195190
6.020723	0.204	1881.751099
6.024125	0.2041	0.000000
6.027525	0.204	0.000000
6.030927	0.2041	725.545349
6.034328	0.2041	0.000000
6.037728	0.204	0.000000
6.041130	0.2041	0.000000
6.044530	0.204	0.000000
6.047932	0.2041	0.000000
6.051333	0.2041	0.000000
6.054733	0.204	0.000000
6.058135	0.2041	0.000000
6.061537	0.2041	644.513306
6.064937	0.204	0.000000
6.068338	0.2041	0.000000
6.071738	0.204	67.939285
6.075140	0.2041	0.000000
6.078542	0.2041	0.000000
6.081942	0.204	0.000000
6.085343	0.2041	430.337341
6.088743	0.204	633.683716
6.092145	0.2041	0.000000
6.095547	0.2041	0.000000
6.098947	0.204	51.388470
6.102348	0.2041	0.000000
6.105748	0.204	18.958815
6.109150	0.2041	0.000000
6.112552	0.2041	0.000000
6.115952	0.204	0.570009
6.119353	0.2041	0.000000
6.122755	0.2041	0.000000
6.126155	0.204	0.167304
6.129557	0.2041	0.061141
6.132957	0.204	1102.225586
6.136358	0.2041	2007.379883
6.139760	0.2041	2129.576660
6.143160	0.204	2404.781738
6.146562	0.2041	0.000000
6.149962	0.204	0.000000
6.153363	0.2041	0.000000
6.156765	0.2041	7.379679
6.160165	0.204	0.000000
6.163567	0.2041	0.000000
6.166967	0.204	0.000000
6.170368	0.2041	0.000000
6.173770	0.2041	0.000000
6.177170	0.204	2.387182
6.180572	0.2041	0.000000
6.183972	0.204	0.000000
6.187373	0.2041	0.000000
6.190775	0.2041	0.000000
6.194175	0.204	0.000000
6.197577	0.2041	0.000000
6.200978	0.2041	0.000000
6.204378	0.204	0.000000
6.207780	0.2041	48.514587
6.211180	0.204	0.000000
6.214582	0.2041	0.000000
6.217983	0.2041	0.000000
6.221383	0.204	0.000000
6.224785	0.2041	0.000000
6.228185	0.204	0.000000
6.231587	0.2041	0.000000
6.234988	0.2041	2049.486084
6.238388	0.204	2367.472168
6.241790	0.2041	0.000000
6.245190	0.204	0.000000
6.248592	0.2041	268.753937
6.251993	0.2041	0.000000
6.255393	0.204	0.000000
6.258795	0.2041	0.000000
6.262197	0.2041	0.000000
6.265597	0.204	0.000000
6.268998	0.2041	2563.383789
6.272398	0.204	3822.869141
6.275800	0.2041	533.980957
6.279202	0.2041	0.000000
6.282602	0.204	0.000000
6.286003	0.2041	0.000000
6.289403	0.204	78.041763
6.292805	0.2041	0.000000
6.296207	0.2041	0.000000
6.299607	0.204	0.000000
6.303008	0.2041	0.000000
6.306408	0.204	0.000000
6.309810	0.2041	0.000000
6.313212	0.2041	0.000000
6.316612	0.204	0.000000
6.320013	0.2041	1239.603516
6.323413	0.204	2733.630127
6.326815	0.2041	2808.554688
6.330217	0.2041	0.000000
6.333617	0.204	0.000000
6.337018	0.2041	0.000000
6.340420	0.2041	0.000000
6.343820	0.204	53.796833
6.347222	0.2041	0.000000
6.350622	0.204	0.000000
6.354023	0.2041	0.000000
6.357425	0.2041	0.000000
6.360825	0.204	0.000000
6.364227	0.2041	0.000000
6.367627	0.204	0.000000
6.371028	0.2041	0.000000
6.374430	0.2041	0.000000
6.377830	0.204	1579.727783
6.381232	0.2041	5520.217773
6.384632	0.204	3983.735840
6.388033	0.2041	0.000000
6.391435	0.2041	128.109207
6.394835	0.204	646.738220
6.398237	0.2041	0.000000
6.401638	0.2041	0.000000
6.405038	0.204	0.000000
6.408440	0.2041	0.000000
6.411840	0.204	0.000000
6.415242	0.2041	9.819365
6.418643	0.2041	0.000000
6.422043	0.204	0.000000
6.425445	0.2041	3808.509033
6.428845	0.204	3004.999023
6.432247	0.2041	2243.682129
6.435648	0.2041	784.382080
6.439048	0.204	0.000000
6.442450	0.2041	0.000000
6.445850	0.204	0.000000
6.449252	0.2041	0.000000
6.452653	0.2041	0.000000
6.456053	0.204	0.000000
6.459455	0.2041	0.000000
6.462857	0.2041	0.000000
6.466257	0.204	0.000000
6.469658	0.2041	0.000000
6.473058	0.204	0.000000
6.476460	0.2041	267.377289
6.479862	0.2041	0.000000
6.483262	0.204	0.000000
6.486663	0.2041	1758.983765
6.490063	0.204	3520.787598
6.493465	0.2041	0.000000
6.496867	0.2041	0.000000
6.500267	0.204	198.365005
6.503668	0.2041	0.000000
6.507068	0.204	0.000000
6.510470	0.2041	0.000000
6.513872	0.2041	8.594284
6.517272	0.204	0.000000
6.520673	0.2041	0.000000
6.524073	0.204	0.000000
6.527475	0.2041	0.000000
6.530877	0.2041	0.000000
6.534277	0.204	0.000000
6.537678	0.2041	0.000000
6.541080	0.2041	0.000000
6.544480	0.204	0.000000
6.547882	0.2041	0.000000
6.551282	0.204	0.000000
6.554683	0.2041	0.000000
6.558085	0.2041	0.000000
6.561485	0.204	0.443596
6.564887	0.2041	0.000000
6.568287	0.204	0.000000
6.571688	0.2041	382.543182
6.575090	0.2041	2303.414551
6.578490	0.204	0.000000
6.581892	0.2041	0.000000
6.585292	0.204	0.000000
6.588693	0.2041	0.000000
6.592095	0.2041	0.000000
6.595495	0.204	0.000000
6.598897	0.2041	0.000000
6.602298	0.2041	0.000000
6.605698	0.204	0.000000
6.609100	0.2041	0.729583
6.612500	0.204	1641.058716
6.615902	0.2041	0.000000
6.619303	0.2041	0.000000
6.622703	0.204	0.011048
6.626105	0.2041	1141.111694
6.629505	0.204	3251.252197
6.632907	0.2041	2420.516357
6.636308	0.2041	0.000000
6.639708	0.204	0.000000
6.643110	0.2041	238.445297
6.646510	0.204	0.000000
6.649912	0.2041	0.000000
6.653313	0.2041	0.000000
6.656713	0.204	11.173464
6.660115	0.2041	0.439018
6.663515	0.204	0.000000
6.666917	0.2041	1.722930
6.670318	0.2041	0.000000
6.673718	0.204	0.493536
6.677120	0.2041	0.000000
6.680522	0.2041	0.050038
6.683922	0.204	0.000000
6.687323	0.2041	0.000000
6.690723	0.204	0.000000
6.694125	0.2041	0.000000
6.697527	0.2041	0.000000
6.700927	0.204	0.000000
6.704328	0.2041	0.000000
6.707728	0.204	0.000000
6.711130	0.2041	0.000000
6.714532	0.2041	0.000000
6.717932	0.204	0.000000
6.721333	0.2041	0.000000
6.724733	0.204	0.000000
6.728135	0.2041	786.394653
6.731537	0.2041	449.800903
6.734937	0.204	0.000000
6.738338	0.2041	9.409190
6.741740	0.2041	0.000000
6.745140	0.204	0.000000
6.748542	0.2041	3464.312500
6.751942	0.204	5166.290527
6.755343	0.2041	1894.584595
6.758745	0.2041	405.667480
6.762145	0.204	397.326294
6.765547	0.2041	0.000000
6.768947	0.204	0.000000
6.772348	0.2041	0.000000
6.775750	0.2041	13.363864
6.779150	0.204	0.000000
6.782552	0.2041	1248.464600
6.785952	0.204	0.000000
6.789353	0.2041	3249.273682
6.792755	0.2041	1479.227173
6.796155	0.204	0.000000
6.799557	0.2041	2778.106445
6.802958	0.2041	0.000000
6.806358	0.204	0.000000
6.809760	0.2041	211.535782
6.813160	0.204	0.000000
6.816562	0.2041	0.000000
6.819963	0.2041	0.000000
6.823363	0.204	0.000000
6.826765	0.2041	2380.673584
6.830165	0.204	0.000000
6.833567	0.2041	0.000000
6.836968	0.2041	0.000000
6.840368	0.204	1174.654541
6.843770	0.2041	0.000000
6.847170	0.204	0.000000
6.850572	0.2041	0.000000
6.853973	0.2041	895.642700
6.857373	0.204	927.997314
6.860775	0.2041	0.000000
6.864175	0.204	0.000000
6.867577	0.2041	0.000000
6.870978	0.2041	0.000000
6.874378	0.204	0.000000
6.877780	0.2041	0.000000
6.881182	0.2041	0.000000
6.884582	0.204	1030.994263
6.887983	0.2041	0.000000
6.891383	0.204	0.000000
6.894785	0.2041	0.000000
6.898187	0.2041	124.964973
6.901587	0.204	0.000000
6.904988	0.2041	50.194469
6.908388	0.204	0.000000
6.911790	0.2041	14.291876
6.915192	0.2041	0.000000
6.918592	0.204	0.000000
6.921993	0.2041	0.930120
6.925393	0.204	0.000000
6.928795	0.2041	0.000000
6.932197	0.2041	0.000000
6.935597	0.204	0.023653
6.938998	0.2041	802.553589
6.942400	0.2041	0.000000
6.945800	0.204	443.628632
6.949202	0.2041	0.000000
6.952602	0.204	0.000000
6.956003	0.2041	0.000000
6.959405	0.2041	25.133932
6.962805	0.204	0.000000
6.966207	0.2041	0.000000
6.969607	0.204	0.896929
6.973008	0.2041	0.000000
6.976410	0.2041	0.000000
6.979810	0.204	0.000000
6.983212	0.2041	34.363464
6.986612	0.204	0.000000
6.990013	0.2041	0.000000
6.993415	0.2041	0.000000
6.996815	0.204	0.012749
